snapshot_date,snapshot_at_utc,source,format_slug,format_name,source_url,pokemon_name,usage_rank,usage_pct,sample_teams,team_appearances,team_appearance_pct,wins,losses,draws,matches_played,win_rate,avg_team_rank,best_team_rank,unique_authors,unique_events,top_teammates,top_teammate_appearances,top_teammate_win_rates
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Torkoal,,,20,3,15.00,17,5,0,22,77.27,15.33,14,3,2,Farigiraf:Incineroar:Mawile-Mega:Kingambit:Staraptor,3:2:2:1:1,77.27:83.33:83.33:100.00:100.00
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Hydreigon,,,20,2,10.00,7,3,0,10,70.00,19.50,19,2,2,Blaziken-Mega:Floette-Eternal-Mega:Incineroar:Milotic:Sinistcha,1:1:1:1:1,80.00:80.00:80.00:80.00:80.00
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Milotic,,,20,2,10.00,13,3,0,16,81.25,12.50,5,2,2,Incineroar:Aerodactyl-Mega:Kommo-o:Metagross-Mega:Sylveon,2:1:1:1:1,81.25:81.82:81.82:81.82:81.82
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Staraptor-Mega,,,20,2,10.00,8,2,0,10,80.00,12.00,8,2,2,Basculegion:Sinistcha:Charizard-Mega-Y:Grimmsnarl:Kingambit,2:2:1:1:1,80.00:80.00:80.00:80.00:80.00
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Vivillon,,,20,2,10.00,10,4,0,14,71.43,11.50,9,2,2,Farigiraf:Kingambit:Raichu:Sylveon:Tyranitar,2:1:1:1:1,71.43:75.00:75.00:75.00:75.00
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Annihilape,,,20,1,5.00,3,2,0,5,60.00,19.00,19,1,1,Gholdengo:Glimmora-Mega:Hydreigon:Maushold:Whimsicott,1:1:1:1:1,60.00:60.00:60.00:60.00:60.00
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Arcanine-Hisui,,,20,1,5.00,9,2,0,11,81.82,4.00,4,1,1,Froslass-Mega:Garchomp:Kingambit:Sneasler:Whimsicott,1:1:1:1:1,81.82:81.82:81.82:81.82:81.82
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Blaziken-Mega,,,20,1,5.00,4,1,0,5,80.00,20.00,20,1,1,Floette-Eternal-Mega:Hydreigon:Incineroar:Milotic:Sinistcha,1:1:1:1:1,80.00:80.00:80.00:80.00:80.00
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Charizard-Mega-X,,,20,1,5.00,4,0,0,4,100.00,2.00,2,1,1,Floette-Eternal-Mega:Incineroar:Kingambit:Sinistcha:Sneasler,1:1:1:1:1,100.00:100.00:100.00:100.00:100.00
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Delphox-Mega,,,20,1,5.00,4,1,0,5,80.00,6.00,6,1,1,Floette-Eternal-Mega:Incineroar:Kingambit:Sinistcha:Sneasler,1:1:1:1:1,80.00:80.00:80.00:80.00:80.00
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Eelektross-Mega,,,20,1,5.00,3,1,0,4,75.00,13.00,13,1,1,Archaludon:Gyarados-Mega:Pyroar-Mega:Sneasler:Whimsicott,1:1:1:1:1,75.00:75.00:75.00:75.00:75.00
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Gardevoir-Mega,,,20,1,5.00,7,3,0,10,70.00,14.00,14,1,1,Farigiraf:Mudsdale:Sceptile-Mega:Torkoal:Vivillon,1:1:1:1:1,70.00:70.00:70.00:70.00:70.00
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Gholdengo,,,20,1,5.00,3,2,0,5,60.00,19.00,19,1,1,Annihilape:Glimmora-Mega:Hydreigon:Maushold:Whimsicott,1:1:1:1:1,60.00:60.00:60.00:60.00:60.00
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Glimmora-Mega,,,20,1,5.00,3,2,0,5,60.00,19.00,19,1,1,Annihilape:Gholdengo:Hydreigon:Maushold:Whimsicott,1:1:1:1:1,60.00:60.00:60.00:60.00:60.00
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Grimmsnarl,,,20,1,5.00,4,1,0,5,80.00,8.00,8,1,1,Basculegion:Metagross-Mega:Sinistcha:Staraptor-Mega:Sylveon,1:1:1:1:1,80.00:80.00:80.00:80.00:80.00
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Gyarados-Mega,,,20,1,5.00,3,1,0,4,75.00,13.00,13,1,1,Archaludon:Eelektross-Mega:Pyroar-Mega:Sneasler:Whimsicott,1:1:1:1:1,75.00:75.00:75.00:75.00:75.00
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Kommo-o,,,20,1,5.00,9,2,0,11,81.82,5.00,5,1,1,Aerodactyl-Mega:Incineroar:Metagross-Mega:Milotic:Sylveon,1:1:1:1:1,81.82:81.82:81.82:81.82:81.82
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Malamar-Mega,,,20,1,5.00,4,2,0,6,66.67,12.00,12,1,1,Garchomp:Glimmora:Incineroar:Sinistcha:Whimsicott,1:1:1:1:1,66.67:66.67:66.67:66.67:66.67
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Meowscarada,,,20,1,5.00,5,1,0,6,83.33,3.00,3,1,1,Farigiraf:Froslass-Mega:Quaquaval:Sneasler:Volcarona,1:1:1:1:1,83.33:83.33:83.33:83.33:83.33
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Mudsdale,,,20,1,5.00,7,3,0,10,70.00,14.00,14,1,1,Farigiraf:Gardevoir-Mega:Sceptile-Mega:Torkoal:Vivillon,1:1:1:1:1,70.00:70.00:70.00:70.00:70.00
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Ninetales-Alola,,,20,1,5.00,6,1,0,7,85.71,10.00,10,1,1,Basculegion:Kingambit:Metagross-Mega:Raichu:Whimsicott,1:1:1:1:1,85.71:85.71:85.71:85.71:85.71
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Overqwil,,,20,1,5.00,4,2,0,6,66.67,18.00,18,1,1,Archaludon:Pelipper:Sableye:Sinistcha:Swampert-Mega,1:1:1:1:1,66.67:66.67:66.67:66.67:66.67
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Pyroar-Mega,,,20,1,5.00,3,1,0,4,75.00,13.00,13,1,1,Archaludon:Eelektross-Mega:Gyarados-Mega:Sneasler:Whimsicott,1:1:1:1:1,75.00:75.00:75.00:75.00:75.00
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Quaquaval,,,20,1,5.00,5,1,0,6,83.33,3.00,3,1,1,Farigiraf:Froslass-Mega:Meowscarada:Sneasler:Volcarona,1:1:1:1:1,83.33:83.33:83.33:83.33:83.33
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Sceptile-Mega,,,20,1,5.00,7,3,0,10,70.00,14.00,14,1,1,Farigiraf:Gardevoir-Mega:Mudsdale:Torkoal:Vivillon,1:1:1:1:1,70.00:70.00:70.00:70.00:70.00
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Staraptor,,,20,1,5.00,3,0,0,3,100.00,15.00,15,1,1,Farigiraf:Incineroar:Kingambit:Mawile-Mega:Torkoal,1:1:1:1:1,100.00:100.00:100.00:100.00:100.00
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Tyranitar,,,20,1,5.00,3,1,0,4,75.00,9.00,9,1,1,Farigiraf:Kingambit:Raichu:Sylveon:Vivillon,1:1:1:1:1,75.00:75.00:75.00:75.00:75.00
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Venusaur,,,20,1,5.00,7,2,0,9,77.78,17.00,17,1,1,Charizard-Mega-Y:Farigiraf:Incineroar:Mawile-Mega:Torkoal,1:1:1:1:1,77.78:77.78:77.78:77.78:77.78
2026-06-18,2026-06-18T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Volcarona,,,20,1,5.00,5,1,0,6,83.33,3.00,3,1,1,Farigiraf:Froslass-Mega:Meowscarada:Quaquaval:Sneasler,1:1:1:1:1,83.33:83.33:83.33:83.33:83.33
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Basculegion,1,51.50,20,4,20.00,19,3,0,22,86.36,10.75,2,4,3,Archaludon:Dragonite-Mega:Pelipper:Metagross-Mega:Sneasler,2:2:2:2:1,90.00:90.00:90.00:83.33:100.00
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Kingambit,2,40.69,20,7,35.00,33,5,0,38,86.84,8.43,1,7,6,Sneasler:Incineroar:Sinistcha:Farigiraf:Floette-Eternal-Mega,4:3:3:2:2,86.36:90.91:90.91:88.89:88.89
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Garchomp,3,40.53,20,3,15.00,18,4,0,22,81.82,7.33,1,3,3,Kingambit:Whimsicott:Annihilape:Charizard-Mega-Y:Farigiraf,2:2:1:1:1,87.50:76.47:100.00:100.00:100.00
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Charizard-Mega-Y,4,31.81,20,2,10.00,12,2,0,14,85.71,11.50,3,2,2,Farigiraf:Annihilape:Garchomp:Kingambit:Sylveon,2:1:1:1:1,85.71:100.00:100.00:100.00:100.00
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Sneasler,5,28.58,20,8,40.00,36,6,0,42,85.71,8.88,1,8,6,Sinistcha:Kingambit:Incineroar:Whimsicott:Archaludon,4:4:3:3:2,87.50:86.36:90.91:80.00:88.89
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Incineroar,6,25.93,20,6,30.00,30,7,0,37,81.08,11.67,4,6,5,Sinistcha:Kingambit:Sneasler:Floette-Eternal-Mega:Delphox-Mega,4:3:3:2:2,82.35:90.91:90.91:88.89:85.71
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Sinistcha,8,20.44,20,8,40.00,29,7,0,36,80.56,11.25,4,8,6,Sneasler:Incineroar:Kingambit:Floette-Eternal-Mega:Delphox-Mega,4:4:3:2:2,87.50:82.35:90.91:88.89:85.71
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Sylveon,9,17.90,20,4,20.00,21,4,0,25,84.00,8.50,3,4,4,Farigiraf:Kingambit:Metagross-Mega:Annihilape:Charizard-Mega-Y,2:2:2:1:1,88.89:88.89:81.25:100.00:100.00
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Whimsicott,10,17.65,20,5,25.00,26,7,0,33,78.79,13.40,1,5,5,Sneasler:Kingambit:Pyroar-Mega:Garchomp:Sinistcha,3:2:2:2:2,80.00:83.33:77.78:76.47:72.73
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Archaludon,11,17.43,20,5,25.00,19,4,0,23,82.61,11.20,2,5,4,Pelipper:Swampert-Mega:Basculegion:Dragonite-Mega:Sneasler,4:3:2:2:2,84.21:85.71:90.00:90.00:88.89
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Farigiraf,12,16.12,20,5,25.00,27,7,0,34,79.41,11.20,3,5,4,Kingambit:Sylveon:Charizard-Mega-Y:Torkoal:Vivillon,2:2:2:2:2,88.89:88.89:85.71:73.68:71.43
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Aerodactyl-Mega,13,12.19,20,1,5.00,9,2,0,11,81.82,5.00,5,1,1,Incineroar:Kommo-o:Metagross-Mega:Milotic:Sylveon,1:1:1:1:1,81.82:81.82:81.82:81.82:81.82
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Pelipper,14,12.15,20,4,20.00,16,3,0,19,84.21,9.25,2,4,3,Archaludon:Swampert-Mega:Basculegion:Dragonite-Mega:Maushold,4:3:2:2:2,84.21:85.71:90.00:90.00:85.71
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Sableye,15,8.84,20,1,5.00,5,2,0,7,71.43,10.00,10,1,1,Archaludon:Pelipper:Raichu-Mega-X:Sinistcha:Swampert-Mega,1:1:1:1:1,71.43:71.43:71.43:71.43:71.43
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Dragonite-Mega,16,7.92,20,3,15.00,14,1,0,15,93.33,8.67,2,3,2,Archaludon:Basculegion:Maushold:Pelipper:Annihilape,2:2:2:2:1,90.00:90.00:90.00:90.00:100.00
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Maushold,17,7.90,20,3,15.00,11,1,0,12,91.67,10.67,7,3,3,Gholdengo:Dragonite-Mega:Archaludon:Pelipper:Annihilape,2:2:2:2:1,100.00:90.00:85.71:85.71:100.00
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Glimmora,21,6.80,20,1,5.00,4,2,0,6,66.67,18.00,18,1,1,Garchomp:Incineroar:Malamar-Mega:Sinistcha:Whimsicott,1:1:1:1:1,66.67:66.67:66.67:66.67:66.67
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Froslass-Mega,24,6.09,20,3,15.00,19,3,0,22,86.36,4.67,1,3,3,Arcanine-Hisui:Sneasler:Annihilape:Dragonite-Mega:Gholdengo,2:2:1:1:1,87.50:82.35:100.00:100.00:100.00
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Metagross-Mega,,,20,3,15.00,19,4,0,23,82.61,9.67,5,3,3,Basculegion:Sylveon:Kingambit:Ninetales-Alola:Raichu-Mega-Y,2:2:1:1:1,83.33:81.25:85.71:85.71:85.71
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Swampert-Mega,,,20,3,15.00,12,2,0,14,85.71,6.67,2,3,3,Archaludon:Pelipper:Sinistcha:Basculegion:Dragonite-Mega,3:3:2:1:1,85.71:85.71:77.78:100.00:100.00
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Annihilape,,,20,2,10.00,10,0,0,10,100.00,5.00,3,2,1,Arcanine-Hisui:Charizard-Mega-Y:Dragonite-Mega:Farigiraf:Froslass-Mega,1:1:1:1:1,100.00:100.00:100.00:100.00:100.00
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Arcanine-Hisui,,,20,2,10.00,14,2,0,16,87.50,4.00,1,2,2,Froslass-Mega:Annihilape:Dragonite-Mega:Gholdengo:Maushold,2:1:1:1:1,87.50:100.00:100.00:100.00:100.00
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Delphox-Mega,,,20,2,10.00,6,1,0,7,85.71,11.50,9,2,2,Incineroar:Kingambit:Sinistcha:Sneasler:Primarina,2:2:2:2:1,85.71:85.71:85.71:85.71:100.00
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Floette-Eternal-Mega,,,20,2,10.00,8,1,0,9,88.89,6.50,4,2,2,Incineroar:Kingambit:Sinistcha:Sneasler:Charizard-Mega-X,2:2:2:2:1,88.89:88.89:88.89:88.89:100.00
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Gholdengo,,,20,2,10.00,7,0,0,7,100.00,7.50,7,2,2,Maushold:Annihilape:Arcanine-Hisui:Archaludon:Dragonite-Mega,2:1:1:1:1,100.00:100.00:100.00:100.00:100.00
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Mawile-Mega,,,20,2,10.00,11,3,0,14,78.57,18.50,17,2,2,Archaludon:Basculegion:Dragonite-Mega:Maushold:Pelipper,1:1:1:1:1,80.00:80.00:80.00:80.00:80.00
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Pyroar-Mega,,,20,2,10.00,7,2,0,9,77.78,17.50,16,2,2,Sneasler:Whimsicott:Dragonite:Sinistcha:Zoroark-Hisui,2:2:1:1:1,77.78:77.78:80.00:80.00:80.00
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Raichu-Mega-Y,,,20,2,10.00,9,2,0,11,81.82,14.00,13,2,2,Kingambit:Basculegion:Metagross-Mega:Ninetales-Alola:Whimsicott,2:1:1:1:1,81.82:85.71:85.71:85.71:85.71
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Torkoal,,,20,2,10.00,14,5,0,19,73.68,16.00,12,2,1,Farigiraf:Charizard-Mega-Y:Incineroar:Mawile-Mega:Venusaur,2:1:1:1:1,73.68:77.78:77.78:77.78:77.78
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Vivillon,,,20,2,10.00,10,4,0,14,71.43,13.50,12,2,2,Farigiraf:Kingambit:Raichu-Mega-Y:Sylveon:Tyranitar,2:1:1:1:1,71.43:75.00:75.00:75.00:75.00
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Charizard-Mega-X,,,20,1,5.00,4,0,0,4,100.00,4.00,4,1,1,Floette-Eternal-Mega:Incineroar:Kingambit:Sinistcha:Sneasler,1:1:1:1:1,100.00:100.00:100.00:100.00:100.00
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Dragonite,,,20,1,5.00,4,1,0,5,80.00,16.00,16,1,1,Pyroar-Mega:Sinistcha:Sneasler:Whimsicott:Zoroark-Hisui,1:1:1:1:1,80.00:80.00:80.00:80.00:80.00
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Eelektross-Mega,,,20,1,5.00,3,1,0,4,75.00,19.00,19,1,1,Archaludon:Gyarados-Mega:Pyroar-Mega:Sneasler:Whimsicott,1:1:1:1:1,75.00:75.00:75.00:75.00:75.00
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Gardevoir-Mega,,,20,1,5.00,7,3,0,10,70.00,12.00,12,1,1,Farigiraf:Mudsdale:Sceptile-Mega:Torkoal:Vivillon,1:1:1:1:1,70.00:70.00:70.00:70.00:70.00
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Grimmsnarl,,,20,1,5.00,4,1,0,5,80.00,11.00,11,1,1,Basculegion:Metagross-Mega:Sinistcha:Staraptor-Mega:Sylveon,1:1:1:1:1,80.00:80.00:80.00:80.00:80.00
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Gyarados-Mega,,,20,1,5.00,3,1,0,4,75.00,19.00,19,1,1,Archaludon:Eelektross-Mega:Pyroar-Mega:Sneasler:Whimsicott,1:1:1:1:1,75.00:75.00:75.00:75.00:75.00
2026-06-19,2026-06-19T12:00:03Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Kommo-o,,,20,1,5.00,9,2,0,11,81.82,5.00,5,1,1,Aerodactyl-Mega:Incineroar:Metagross-Mega:Milotic:Sylveon,1:1:1:1:1,81.82:81.82:81.82:81.82:81.82
